#limits
idx,speed,accel,shaping_jerk,ang_vel_r,ang_vel_p,accel_r,accel_p,ff,vel_max,accel_max,jerk_max
735,3227516928,1086324736,0,1065353216,1109393408,1109393408,1080033280,1086324736,1075838976,1065353216
736,3227516928,1086324736,0,1084227584,0,0,1080033280,1086324736,1075838976,1084227584
737,3227516928,1086324736,0,1084227584,0,1056964608,1080033280,1086324736,1075838976,1070141403
738,3227516928,1086324736,0,1084227584,0,1084227584,1080033280,1086324736,1075838976,1084227584
739,3227516928,1086324736,0,1084227584,0,1109393408,1080033280,1086324736,1075838976,1084227584
740,3227516928,1086324736,0,1084227584,1056964608,0,1080033280,1086324736,1075838976,1070141403
741,3227516928,1086324736,0,1084227584,1056964608,1056964608,1080033280,1086324736,1075838976,1070141403
742,3227516928,1086324736,0,1084227584,1056964608,1084227584,1080033280,1086324736,1075838976,1070141403
743,3227516928,1086324736,0,1084227584,1056964608,1109393408,1080033280,1086324736,1075838976,1070141403
744,3227516928,1086324736,0,1084227584,1084227584,0,1080033280,1086324736,1075838976,1084227584
745,3227516928,1086324736,0,1084227584,1084227584,1056964608,1080033280,1086324736,1075838976,1070141403
746,3227516928,1086324736,0,1084227584,1084227584,1084227584,1080033280,1086324736,1075838976,1084227584
747,3227516928,1086324736,0,1084227584,1084227584,1109393408,1080033280,1086324736,1075838976,1084227584
748,3227516928,1086324736,0,1084227584,1109393408,0,1080033280,1086324736,1075838976,1084227584
749,3227516928,1086324736,0,1084227584,1109393408,1056964608,1080033280,1086324736,1075838976,1070141403
750,3227516928,1086324736,0,1084227584,1109393408,1084227584,1080033280,1086324736,1075838976,1084227584
751,3227516928,1086324736,0,1084227584,1109393408,1109393408,1080033280,1086324736,1075838976,1084227584
752,3227516928,1086324736,0,1120403456,0,0,1080033280,1086324736,1075838976,1120403456
753,3227516928,1086324736,0,1120403456,0,1056964608,1080033280,1086324736,1075838976,1070141403
754,3227516928,1086324736,0,1120403456,0,1084227584,1080033280,1086324736,1075838976,1098601426
755,3227516928,1086324736,0,1120403456,0,1109393408,1080033280,1086324736,1075838976,1120403456
756,3227516928,1086324736,0,1120403456,1056964608,0,1080033280,1086324736,1075838976,1070141403
757,3227516928,1086324736,0,1120403456,1056964608,1056964608,1080033280,1086324736,1075838976,1070141403
758,3227516928,1086324736,0,1120403456,1056964608,1084227584,1080033280,1086324736,1075838976,1070141403
759,3227516928,1086324736,0,1120403456,1056964608,1109393408,1080033280,1086324736,1075838976,1070141403
760,3227516928,1086324736,0,1120403456,1084227584,0,1080033280,1086324736,1075838976,1098601426
761,3227516928,1086324736,0,1120403456,1084227584,1056964608,1080033280,1086324736,1075838976,1070141403
762,3227516928,1086324736,0,1120403456,1084227584,1084227584,1080033280,1086324736,1075838976,1098601426
763,3227516928,1086324736,0,1120403456,1084227584,1109393408,1080033280,1086324736,1075838976,1098601426
764,3227516928,1086324736,0,1120403456,1109393408,0,1080033280,1086324736,1075838976,1120403456
765,3227516928,1086324736,0,1120403456,1109393408,1056964608,1080033280,1086324736,1075838976,1070141403
766,3227516928,1086324736,0,1120403456,1109393408,1084227584,1080033280,1086324736,1075838976,1098601426
767,3227516928,1086324736,0,1120403456,1109393408,1109393408,1080033280,1086324736,1075838976,1120403456
768,3227516928,1086324736,3217031168,1065353216,0,0,1080033280,1086324736,1069547520,1065353216
769,3227516928,1086324736,3217031168,1065353216,0,1056964608,1080033280,1086324736,1069547520,1064388154
770,3227516928,1086324736,3217031168,1065353216,0,1084227584,1080033280,1086324736,1069547520,1065353216
771,3227516928,1086324736,3217031168,1065353216,0,1109393408,1080033280,1086324736,1069547520,1065353216
772,3227516928,1086324736,3217031168,1065353216,1056964608,0,1080033280,1086324736,1069547520,1064388154
773,3227516928,1086324736,3217031168,1065353216,1056964608,1056964608,1080033280,1086324736,1069547520,1064388154
774,3227516928,1086324736,3217031168,1065353216,1056964608,1084227584,1080033280,1086324736,1069547520,1064388154
775,3227516928,1086324736,3217031168,1065353216,1056964608,1109393408,1080033280,1086324736,1069547520,1064388154
776,3227516928,1086324736,3217031168,1065353216,1084227584,0,1080033280,1086324736,1069547520,1065353216
777,3227516928,1086324736,3217031168,1065353216,1084227584,1056964608,1080033280,1086324736,1069547520,1064388154
778,3227516928,1086324736,3217031168,1065353216,1084227584,1084227584,1080033280,1086324736,1069547520,1065353216
779,3227516928,1086324736,3217031168,1065353216,1084227584,1109393408,1080033280,1086324736,1069547520,1065353216
780,3227516928,1086324736,3217031168,1065353216,1109393408,0,1080033280,1086324736,1069547520,1065353216
781,3227516928,1086324736,3217031168,1065353216,1109393408,1056964608,1080033280,1086324736,1069547520,1064388154
782,3227516928,1086324736,3217031168,1065353216,1109393408,1084227584,1080033280,1086324736,1069547520,1065353216
783,3227516928,1086324736,3217031168,1065353216,1109393408,1109393408,1080033280,1086324736,1069547520,1065353216
784,3227516928,1086324736,3217031168,1084227584,0,0,1080033280,1086324736,1069547520,1084227584
785,3227516928,1086324736,3217031168,1084227584,0,1056964608,1080033280,1086324736,1069547520,1064388154
786,3227516928,1086324736,3217031168,1084227584,0,1084227584,1080033280,1086324736,1069547520,1084227584
787,3227516928,1086324736,3217031168,1084227584,0,1109393408,1080033280,1086324736,1069547520,1084227584
788,3227516928,1086324736,3217031168,1084227584,1056964608,0,1080033280,1086324736,1069547520,1064388154
789,3227516928,1086324736,3217031168,1084227584,1056964608,1056964608,1080033280,1086324736,1069547520,1064388154
790,3227516928,1086324736,3217031168,1084227584,1056964608,1084227584,1080033280,1086324736,1069547520,1064388154
791,3227516928,1086324736,3217031168,1084227584,1056964608,1109393408,1080033280,1086324736,1069547520,1064388154
792,3227516928,1086324736,3217031168,1084227584,1084227584,0,1080033280,1086324736,1069547520,1084227584
793,3227516928,1086324736,3217031168,1084227584,1084227584,1056964608,1080033280,1086324736,1069547520,1064388154
794,3227516928,1086324736,3217031168,1084227584,1084227584,1084227584,1080033280,1086324736,1069547520,1084227584
795,3227516928,1086324736,3217031168,1084227584,1084227584,1109393408,1080033280,1086324736,1069547520,1084227584
796,3227516928,1086324736,3217031168,1084227584,1109393408,0,1080033280,1086324736,1069547520,1084227584
797,3227516928,1086324736,3217031168,1084227584,1109393408,1056964608,1080033280,1086324736,1069547520,1064388154
798,3227516928,1086324736,3217031168,1084227584,1109393408,1084227584,1080033280,1086324736,1069547520,1084227584
799,3227516928,1086324736,3217031168,1084227584,1109393408,1109393408,1080033280,1086324736,1069547520,1084227584
800,3227516928,1086324736,3217031168,1120403456,0,0,1080033280,1086324736,1069547520,1120403456
801,3227516928,1086324736,3217031168,1120403456,0,1056964608,1080033280,1086324736,1069547520,1064388154
802,3227516928,1086324736,3217031168,1120403456,0,1084227584,1080033280,1086324736,1069547520,1092013029
803,3227516928,1086324736,3217031168,1120403456,0,1109393408,1080033280,1086324736,1069547520,1117178853
804,3227516928,1086324736,3217031168,1120403456,1056964608,0,1080033280,1086324736,1069547520,1064388154
805,3227516928,1086324736,3217031168,1120403456,1056964608,1056964608,1080033280,1086324736,1069547520,1064388154
806,3227516928,1086324736,3217031168,1120403456,1056964608,1084227584,1080033280,1086324736,1069547520,1064388154
807,3227516928,1086324736,3217031168,1120403456,1056964608,1109393408,1080033280,1086324736,1069547520,1064388154
808,3227516928,1086324736,3217031168,1120403456,1084227584,0,1080033280,1086324736,1069547520,1092013029
809,3227516928,1086324736,3217031168,1120403456,1084227584,1056964608,1080033280,1086324736,1069547520,1064388154
810,3227516928,1086324736,3217031168,1120403456,1084227584,1084227584,1080033280,1086324736,1069547520,1092013029
811,3227516928,1086324736,3217031168,1120403456,1084227584,1109393408,1080033280,1086324736,1069547520,1092013029
812,3227516928,1086324736,3217031168,1120403456,1109393408,0,1080033280,1086324736,1069547520,1117178853
813,3227516928,1086324736,3217031168,1120403456,1109393408,1056964608,1080033280,1086324736,1069547520,1064388154
814,3227516928,1086324736,3217031168,1120403456,1109393408,1084227584,1080033280,1086324736,1069547520,1092013029
815,3227516928,1086324736,3217031168,1120403456,1109393408,1109393408,1080033280,1086324736,1069547520,1117178853
816,3227516928,1086324736,1094713344,1065353216,0,0,1080033280,1086324736,1094713344,1065353216
817,3227516928,1086324736,1094713344,1065353216,0,1056964608,1080033280,1086324736,1094713344,1065353216
818,3227516928,1086324736,1094713344,1065353216,0,1084227584,1080033280,1086324736,1094713344,1065353216
819,3227516928,1086324736,1094713344,1065353216,0,1109393408,1080033280,1086324736,1094713344,1065353216
820,3227516928,1086324736,1094713344,1065353216,1056964608,0,1080033280,1086324736,1094713344,1065353216
821,3227516928,1086324736,1094713344,1065353216,1056964608,1056964608,1080033280,1086324736,1094713344,1065353216
822,3227516928,1086324736,1094713344,1065353216,1056964608,1084227584,1080033280,1086324736,1094713344,1065353216
823,3227516928,1086324736,1094713344,1065353216,1056964608,1109393408,1080033280,1086324736,1094713344,1065353216
824,3227516928,1086324736,1094713344,1065353216,1084227584,0,1080033280,1086324736,1094713344,1065353216
825,3227516928,1086324736,1094713344,1065353216,1084227584,1056964608,1080033280,1086324736,1094713344,1065353216
826,3227516928,1086324736,1094713344,1065353216,1084227584,1084227584,1080033280,1086324736,1094713344,1065353216
827,3227516928,1086324736,1094713344,1065353216,1084227584,1109393408,1080033280,1086324736,1094713344,1065353216
828,3227516928,1086324736,1094713344,1065353216,1109393408,0,1080033280,1086324736,1094713344,1065353216
829,3227516928,1086324736,1094713344,1065353216,1109393408,1056964608,1080033280,1086324736,1094713344,1065353216
830,3227516928,1086324736,1094713344,1065353216,1109393408,1084227584,1080033280,1086324736,1094713344,1065353216
831,3227516928,1086324736,1094713344,1065353216,1109393408,1109393408,1080033280,1086324736,1094713344,1065353216
832,3227516928,1086324736,1094713344,1084227584,0,0,1080033280,1086324736,1094713344,1084227584
833,3227516928,1086324736,1094713344,1084227584,0,1056964608,1080033280,1086324736,1094713344,1084227584
834,3227516928,1086324736,1094713344,1084227584,0,1084227584,1080033280,1086324736,1094713344,1084227584
835,3227516928,1086324736,1094713344,1084227584,0,1109393408,1080033280,1086324736,1094713344,1084227584
836,3227516928,1086324736,1094713344,1084227584,1056964608,0,1080033280,1086324736,1094713344,1084227584
837,3227516928,1086324736,1094713344,1084227584,1056964608,1056964608,1080033280,1086324736,1094713344,1084227584
838,3227516928,1086324736,1094713344,1084227584,1056964608,1084227584,1080033280,1086324736,1094713344,1084227584
839,3227516928,1086324736,1094713344,1084227584,1056964608,1109393408,1080033280,1086324736,1094713344,1084227584
840,3227516928,1086324736,1094713344,1084227584,1084227584,0,1080033280,1086324736,1094713344,1084227584
841,3227516928,1086324736,1094713344,1084227584,1084227584,1056964608,1080033280,1086324736,1094713344,1084227584
842,3227516928,1086324736,1094713344,1084227584,1084227584,1084227584,1080033280,1086324736,1094713344,1084227584
843,3227516928,1086324736,1094713344,1084227584,1084227584,1109393408,1080033280,1086324736,1094713344,1084227584
844,3227516928,1086324736,1094713344,1084227584,1109393408,0,1080033280,1086324736,1094713344,1084227584
845,3227516928,1086324736,1094713344,1084227584,1109393408,1056964608,1080033280,1086324736,1094713344,1084227584
846,3227516928,1086324736,1094713344,1084227584,1109393408,1084227584,1080033280,1086324736,1094713344,1084227584
847,3227516928,1086324736,1094713344,1084227584,1109393408,1109393408,1080033280,1086324736,1094713344,1084227584
848,3227516928,1086324736,1094713344,1120403456,0,0,1080033280,1086324736,1094713344,1120403456
849,3227516928,1086324736,1094713344,1120403456,0,1056964608,1080033280,1086324736,1094713344,1086663846
850,3227516928,1086324736,1094713344,1120403456,0,1084227584,1080033280,1086324736,1094713344,1115060176
851,3227516928,1086324736,1094713344,1120403456,0,1109393408,1080033280,1086324736,1094713344,1120403456
852,3227516928,1086324736,1094713344,1120403456,1056964608,0,1080033280,1086324736,1094713344,1086663846
853,3227516928,1086324736,1094713344,1120403456,1056964608,1056964608,1080033280,1086324736,1094713344,1086663846
854,3227516928,1086324736,1094713344,1120403456,1056964608,1084227584,1080033280,1086324736,1094713344,1086663846
855,3227516928,1086324736,1094713344,1120403456,1056964608,1109393408,1080033280,1086324736,1094713344,1086663846
856,3227516928,1086324736,1094713344,1120403456,1084227584,0,1080033280,1086324736,1094713344,1115060176
857,3227516928,1086324736,1094713344,1120403456,1084227584,1056964608,1080033280,1086324736,1094713344,1086663846
858,3227516928,1086324736,1094713344,1120403456,1084227584,1084227584,1080033280,1086324736,1094713344,1115060176
859,3227516928,1086324736,1094713344,1120403456,1084227584,1109393408,1080033280,1086324736,1094713344,1115060176
860,3227516928,1086324736,1094713344,1120403456,1109393408,0,1080033280,1086324736,1094713344,1120403456
861,3227516928,1086324736,1094713344,1120403456,1109393408,1056964608,1080033280,1086324736,1094713344,1086663846
862,3227516928,1086324736,1094713344,1120403456,1109393408,1084227584,1080033280,1086324736,1094713344,1115060176
863,3227516928,1086324736,1094713344,1120403456,1109393408,1109393408,1080033280,1086324736,1094713344,1120403456
864,1086324736,0,0,1065353216,0,0,1086324736,1075838976,1075838976,1065353216
865,1086324736,0,0,1065353216,0,1056964608,1086324736,1075838976,1075838976,1065353216
866,1086324736,0,0,1065353216,0,1084227584,1086324736,1075838976,1075838976,1065353216
867,1086324736,0,0,1065353216,0,1109393408,1086324736,1075838976,1075838976,1065353216
868,1086324736,0,0,1065353216,1056964608,0,1086324736,1075838976,1075838976,1065353216
869,1086324736,0,0,1065353216,1056964608,1056964608,1086324736,1075838976,1075838976,1065353216
870,1086324736,0,0,1065353216,1056964608,1084227584,1086324736,1075838976,1075838976,1065353216
871,1086324736,0,0,1065353216,1056964608,1109393408,1086324736,1075838976,1075838976,1065353216
872,1086324736,0,0,1065353216,1084227584,0,1086324736,1075838976,1075838976,1065353216
873,1086324736,0,0,1065353216,1084227584,1056964608,1086324736,1075838976,1075838976,1065353216
874,1086324736,0,0,1065353216,1084227584,1084227584,1086324736,1075838976,1075838976,1065353216
875,1086324736,0,0,1065353216,1084227584,1109393408,1086324736,1075838976,1075838976,1065353216
876,1086324736,0,0,1065353216,1109393408,0,1086324736,1075838976,1075838976,1065353216
877,1086324736,0,0,1065353216,1109393408,1056964608,1086324736,1075838976,1075838976,1065353216
878,1086324736,0,0,1065353216,1109393408,1084227584,1086324736,1075838976,1075838976,1065353216
879,1086324736,0,0,1065353216,1109393408,1109393408,1086324736,1075838976,1075838976,1065353216
880,1086324736,0,0,1084227584,0,0,1086324736,1075838976,1075838976,1084227584
881,1086324736,0,0,1084227584,0,1056964608,1086324736,1075838976,1075838976,1070141403
